date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
01/12/2020,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/12/2020,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/12/2020,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/12/2020,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,576.58,0,0
01/12/2020,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,576.58,0,0
01/12/2020,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,576.6,0,0
01/12/2020,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1489.63,0,0
01/12/2020,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,3,1461.46,0,0
01/12/2020,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",4,2058.04,0,0
01/12/2020,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,5,2288.79,0,0
01/01/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/01/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/01/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/01/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/01/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/01/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/01/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,577.08,0,0
01/01/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,577.08,0,0
01/01/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1,577.08,0,0
01/01/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,577.08,0,0
01/01/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,577.1,0,0
01/01/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",3,1462.71,0,0
01/01/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,3,1462.71,0,0
01/01/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,4,2029.55,0,0
01/01/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,5,2520.13,0,0
01/01/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,10,2232.27,0,0
01/02/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/02/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/02/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/02/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/02/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/02/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/02/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,577.49,0,0
01/02/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,288.75,0,0
01/02/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,1116.58,0,0
01/02/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2,866.24,0,0
01/02/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",3,1818.97,0,0
01/02/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,3,1732.47,0,0
01/02/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,4,1982.82,0,0
01/02/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,4,982.07,0,0
01/03/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/03/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/03/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/03/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/03/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/03/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/03/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,576.94,0,0
01/03/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,134.73,0,0
01/03/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,538.58,0,0
01/03/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,134.73,0,0
01/03/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,576.94,0,0
01/03/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2,865.41,0,0
01/03/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,576.94,0,0
01/03/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2,576.94,0,0
01/03/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1490.49,0,0
01/03/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,3,1730.81,0,0
01/03/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,4,2500.26,0,0
01/03/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",4,2019.29,0,0
01/03/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,6,1692.8,0,0
01/04/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/04/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/04/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/04/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/04/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/04/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/04/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,134.86,0,0
01/04/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1,577.49,0,0
01/04/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,577.49,0,0
01/04/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2,866.24,0,0
01/04/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,577.5,0,0
01/04/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2,664,0,0
01/04/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1491.84,0,0
01/04/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,3,1463.73,0,0
01/04/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,3,1289.84,0,0
01/04/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,4,2272.31,0,0
01/04/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",4,2021.22,0,0
01/05/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/05/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/05/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/05/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/05/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/05/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/05/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,577.71,0,0
01/05/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,577.71,0,0
01/05/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,288.86,0,0
01/05/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2,866.57,0,0
01/05/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,1675.46,0,0
01/05/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,4,2003.58,0,0
01/05/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",7,2734.62,0,0
01/05/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,8,1522.09,0,0
01/06/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/06/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/06/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/06/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/06/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/06/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
