"AREA_TEAM_CODE","BNF_CHEMICAL_SUBSTANCE","bnf_code","bnf_presentation","comm_region_code","comm_region_name","ddd","df_descr","df_ind_cd","form_cd","form_descr","ICB_CODE","ICB_NAME","ITEMS","NIC","PRACTICE_CODE","stp_code","stp_name","strnt_dnmtr_descr","strnt_dnmtr_val","strnt_nmrtr_uom","strnt_nmrtr_val","total_quantity","udfs","udfs_descr","unit_dose_descr","vmp_product_name","vmp_snomed_code","volume_ddd","volume_mg_strength","volume_singles","vtmid","vtmnm","year_month"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QMF","NHS North East London Integrated Care Board",2,1440,"F86022","QMF","East London Health and Care Partnership","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QMF","NHS North East London Integrated Care Board",1,1080,"F82007","QMF","East London Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QMM","NHS Norfolk and Waveney Integrated Care Board",1,1080,"D82001","QMM","Norfolk and Waveney Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QMM","NHS Norfolk and Waveney Integrated Care Board",1,1080,"D82068","QMM","Norfolk and Waveney Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1080,"G81100","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1080,"H82043","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1440,"G81029","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,720,"G81059","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",2,1440,"G81658","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,2160,"G81638","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,1080,"B81030","QOQ","Humber, Coast and Vale","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83028","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83002","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,720,"K83002","QPM","Northamptonshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83013","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83051","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83014","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,720,"K83052","QPM","Northamptonshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,720,"K83064","QPM","Northamptonshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QR1","NHS Gloucestershire Integrated Care Board",1,1080,"L84015","QR1","Gloucestershire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QR1","NHS Gloucestershire Integrated Care Board",1,720,"L84054","QR1","Gloucestershire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QT1","NHS Nottingham and Nottinghamshire Integrated Care Board",1,720,"C84613","QT1","Nottingham and Nottinghamshire Health and Care","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QU9","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1,1080,"K84082","QU9","Buckinghamshire, Oxfordshire and Berkshire West","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QU9","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1,1080,"Y02476","QU9","Buckinghamshire, Oxfordshire and Berkshire West","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QU9","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1,720,"K81644","QU9","Buckinghamshire, Oxfordshire and Berkshire West","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QU9","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1,2160,"K81022","QU9","Buckinghamshire, Oxfordshire and Berkshire West","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,2160,"D81026","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,1080,"D81028","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,2160,"D81046","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,2160,"D81031","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,2160,"D81022","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,1080,"D81086","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,720,"D81030","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QWO","NHS West Yorkshire Integrated Care Board",1,1080,"B85033","QWO","West Yorkshire and Harrogate (Health and Care Partnership)","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QWU","NHS Coventry and Warwickshire Integrated Care Board",1,720,"M86007","QWU","Coventry and Warwickshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y62","North West",7.5,"Continuous",2,"385023001","Oral solution","QYG","NHS Cheshire and Merseyside Integrated Care Board",2,2160,"N81086","QYG","Cheshire and Merseyside","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-07-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QF7","NHS South Yorkshire Integrated Care Board",1,1080,"C88048","QF7","South Yorkshire and Bassetlaw","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QH8","NHS Mid and South Essex Integrated Care Board",1,1080,"F81098","QH8","Mid and South Essex","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QHG","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",1,1080,"K82610","QHG","Bedfordshire, Luton and Milton Keynes","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QHM","NHS North East and North Cumbria Integrated Care Board",1,1080,"A83050","QHM","Cumbria and North East","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QHM","NHS North East and North Cumbria Integrated Care Board",1,1080,"A84045","QHM","Cumbria and North East","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QHM","NHS North East and North Cumbria Integrated Care Board",1,720,"A83070","QHM","Cumbria and North East","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QHM","NHS North East and North Cumbria Integrated Care Board",1,1440,"A83618","QHM","Cumbria and North East","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QJ2","NHS Derby and Derbyshire Integrated Care Board",1,720,"C81106","QJ2","Joined Up Care Derbyshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free",NA,NA,7.5,"Continuous",2,"385023001","Oral solution","QJG","NHS Suffolk and North East Essex Integrated Care Board",1,1080,"D83058",NA,NA,"ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QJG","NHS Suffolk and North East Essex Integrated Care Board",2,720,"D83610","QJG","Suffolk and North East Essex","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QJG","NHS Suffolk and North East Essex Integrated Care Board",1,1080,"D83059","QJG","Suffolk and North East Essex","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QJG","NHS Suffolk and North East Essex Integrated Care Board",1,1080,"D83024","QJG","Suffolk and North East Essex","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QJG","NHS Suffolk and North East Essex Integrated Care Board",1,1440,"D83012","QJG","Suffolk and North East Essex","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QJG","NHS Suffolk and North East Essex Integrated Care Board",1,360,"D83018","QJG","Suffolk and North East Essex","ml",1,"mg",500,180,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",12,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QJK","NHS Devon Integrated Care Board",1,1080,"L83069","QJK","Devon","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QJK","NHS Devon Integrated Care Board",1,720,"L83100","QJK","Devon","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QJK","NHS Devon Integrated Care Board",2,2160,"L83002","QJK","Devon","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QJK","NHS Devon Integrated Care Board",1,1080,"L83128","QJK","Devon","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QJM","NHS Lincolnshire Integrated Care Board",1,1080,"C83626","QJM","Lincolnshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QJM","NHS Lincolnshire Integrated Care Board",1,720,"C83035","QJM","Lincolnshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QJM","NHS Lincolnshire Integrated Care Board",1,1080,"C83003","QJM","Lincolnshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free",NA,NA,7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,720,"Y03587",NA,NA,"ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",3,2160,"C82032","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82064","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82039","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82109","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82046","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2020-08-01"
